geneID,baseMean,mean_broth,mean_plate,log2FC_shrunk,log2FoldChange,lfcSE,stat,pvalue,padj,eggNOG_OGs,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
J2S48_RS26340,463.1534885,136.1841096,953.6075569,2.335689859,2.813760464,0.892817071,3.151553164,0.001624046,0.005816232,"COG1318@1|root,COG1318@2|Bacteria,2H5ID@201174|Actinobacteria",K,chitinase activity,-,-,-,ko:K18546,-,-,-,-,"ko00000,ko01000,ko01002",-,-,-,"Pro_Al_protease,Ricin_B_lectin,Trypsin"
J2S48_RS10730,7765.094977,10093.68138,4272.215378,-1.133579294,-1.240884903,0.394204902,-3.147817029,0.001644946,0.005884907,"COG0493@1|root,COG0493@2|Bacteria,2GJ4A@201174|Actinobacteria,4F3BP@85017|Promicromonosporaceae",C,Pyridine nucleotide-disulphide oxidoreductase,fprA,-,"1.18.1.2,1.19.1.1",ko:K00528,-,-,R10159,-,"ko00000,ko01000",-,-,-,Pyr_redox_2
J2S48_RS23300,465.6106509,605.1405961,256.3157332,-1.136994492,-1.244314731,0.395530897,-3.145935607,0.001655565,0.005916693,"COG1028@1|root,COG1028@2|Bacteria,2GK20@201174|Actinobacteria",IQ,Short-chain dehydrogenase reductase sdr,gno,-,"1.1.1.100,1.1.1.69","ko:K00046,ko:K00059","ko00061,ko00333,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01040,map01100,map01130,map01212","M00083,M00572","R04533,R04534,R04536,R04543,R04566,R04953,R04964,R07759,R07763,R10116,R10120,R11671","RC00029,RC00117","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,adh_short_C2
J2S48_RS18395,94.02863309,4.853736758,227.7909776,4.335933001,5.755960771,1.833755162,3.138892742,0.001695875,0.00604809,"COG1637@1|root,COG1637@2|Bacteria,2GIYB@201174|Actinobacteria,4F3EI@85017|Promicromonosporaceae",L,Cleaves both 3' and 5' ssDNA extremities of branched DNA structures,nucS,-,-,ko:K07503,-,-,-,-,"ko00000,ko01000",-,-,-,NucS
J2S48_RS10310,6645.069236,4186.634929,10332.7207,1.188450549,1.302198722,0.414956004,3.138160936,0.001700115,0.006056882,"COG0563@1|root,COG0563@2|Bacteria,2GJ7T@201174|Actinobacteria,4F442@85017|Promicromonosporaceae",F,Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism,adk,-,2.7.4.3,ko:K00939,"ko00230,ko00730,ko01100,ko01110,ko01130,map00230,map00730,map01100,map01110,map01130",M00049,"R00127,R01547,R11319",RC00002,"ko00000,ko00001,ko00002,ko01000,ko04147",-,-,-,"ADK,ADK_lid"
J2S48_RS12820,18782.25467,1107.399793,45294.537,4.168349167,5.35400196,1.710174702,3.130675453,0.001744048,0.006192086,"COG3181@1|root,COG3181@2|Bacteria,2GJ89@201174|Actinobacteria",S,protein conserved in bacteria,-,-,-,ko:K07795,"ko02020,map02020",-,-,-,"ko00000,ko00001,ko02000",2.A.80.1,-,-,TctC
J2S48_RS17590,270.0193418,376.8858832,109.7195297,-1.555668592,-1.786186378,0.570582574,-3.130460798,0.001745323,0.006192086,,,,,,,,,,,,,,,,
J2S48_RS08645,235.947851,115.005379,417.3615589,1.623744446,1.864141646,0.596422841,3.12553698,0.001774808,0.006290154,,,,,,,,,,,,,,,,
J2S48_RS01745,600.6425622,917.749753,124.981776,-2.316456876,-2.878481572,0.921502616,-3.123682474,0.001786031,0.006316121,"COG0587@1|root,COG0587@2|Bacteria,2GJ1P@201174|Actinobacteria,4F43X@85017|Promicromonosporaceae",L,DNA polymerase involved in damage-induced mutagenesis and translesion synthesis (TLS). It is not the major replicative DNA polymerase,dnaE2,"GO:0000731,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006139,GO:0006259,GO:0006281,GO:0006301,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0007154,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009432,GO:0009605,GO:0009987,GO:0009991,GO:0016020,GO:0018130,GO:0019438,GO:0019985,GO:0030312,GO:0031668,GO:0033554,GO:0034641,GO:0034645,GO:0034654,GO:0042221,GO:0042276,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044464,GO:0046483,GO:0046677,GO:0050896,GO:0051716,GO:0071496,GO:0071704,GO:0071897,GO:0071944,GO:0090304,GO:1901360,GO:1901362,GO:1901576",2.7.7.7,ko:K14162,-,-,-,-,"ko00000,ko01000,ko03400",-,-,-,"DNA_pol3_alpha,HHH_6,PHP,tRNA_anti-codon"
J2S48_RS06630,285.1073148,113.3000957,542.8181434,1.923037333,2.263902902,0.725146294,3.121994721,0.001796302,0.006333448,"COG0842@1|root,COG0842@2|Bacteria,2GJ2G@201174|Actinobacteria",V,"transport, permease protein",-,-,-,ko:K01992,-,M00254,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,ABC2_membrane
J2S48_RS15915,290.6742996,139.3417525,517.6731203,1.644064252,1.889718389,0.60527475,3.122083628,0.001795759,0.006333448,"COG3361@1|root,COG3361@2|Bacteria",S,conserved protein (COG2071),-,-,-,ko:K09166,-,-,-,-,ko00000,-,-,-,DUF2071
J2S48_RS19055,390.1825113,236.927438,620.0651214,1.24420502,1.374925531,0.440737546,3.119601551,0.001810958,0.006378535,,,,,,,,,,,,,,,,
J2S48_RS00990,3280.142874,2012.847051,5181.086608,1.232228467,1.36158507,0.436638077,3.118337913,0.001818741,0.006399345,"COG0781@1|root,COG0781@2|Bacteria,2IM3D@201174|Actinobacteria,4F4IV@85017|Promicromonosporaceae",K,Involved in transcription antitermination. Required for transcription of ribosomal RNA (rRNA) genes. Binds specifically to the boxA antiterminator sequence of the ribosomal RNA (rrn) operons,nusB,"GO:0008150,GO:0040007",-,ko:K03625,-,-,-,-,"ko00000,ko03009,ko03021",-,-,-,NusB
J2S48_RS11495,1245.663576,1658.691918,626.1210645,-1.264498019,-1.407205519,0.451416956,-3.117307629,0.00182511,0.00641514,"COG0667@1|root,COG0667@2|Bacteria,2GMT5@201174|Actinobacteria,4F43H@85017|Promicromonosporaceae",C,Aldo/keto reductase family,-,-,-,ko:K19265,-,-,-,-,"ko00000,ko01000",-,-,-,Aldo_ket_red
J2S48_RS05595,814.0669412,492.2851407,1296.739642,1.258582056,1.393760067,0.447769782,3.11267112,0.001854025,0.006509765,"COG2141@1|root,COG2141@2|Bacteria,2GM94@201174|Actinobacteria,4F3MU@85017|Promicromonosporaceae",C,Luciferase-like monooxygenase,-,-,-,-,-,-,-,-,-,-,-,-,Bac_luciferase
J2S48_RS21220,735.5162621,981.2360335,366.936605,-1.271028164,-1.417083091,0.455305092,-3.112381379,0.001855846,0.006509765,"COG2267@1|root,COG2267@2|Bacteria,2GMY4@201174|Actinobacteria",I,Alpha beta hydrolase,-,-,-,-,-,-,-,-,-,-,-,-,"Abhydrolase_1,Abhydrolase_4"
J2S48_RS20555,797.2373401,235.1783049,1640.325893,2.317093122,2.804685126,0.901569669,3.110891174,0.001865237,0.006535988,"COG2337@1|root,COG2337@2|Bacteria,2GM10@201174|Actinobacteria,4F4KP@85017|Promicromonosporaceae",T,"PemK-like, MazF-like toxin of type II toxin-antitoxin system",-,-,-,-,-,-,-,-,-,-,-,-,PemK_toxin
J2S48_RS08275,1203.407969,1527.484684,717.2928965,-1.01058978,-1.092348734,0.351257427,-3.109823882,0.001871989,0.006552922,,,,,,,,,,,,,,,,
J2S48_RS13085,617.7273066,819.3679967,315.2662714,-1.242323718,-1.380570874,0.444487484,-3.105983685,0.001896472,0.006631822,"COG0842@1|root,COG0842@2|Bacteria,2GNIQ@201174|Actinobacteria,4F3SX@85017|Promicromonosporaceae",V,ABC-2 type transporter,-,-,-,ko:K01992,-,M00254,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,ABC2_membrane
J2S48_RS00425,146.6654348,216.8320446,41.41552007,-1.986146784,-2.397755174,0.772537668,-3.103738849,0.001910919,0.006675504,"2BUUD@1|root,32Q65@2|Bacteria,2I0NA@201174|Actinobacteria,4F4YH@85017|Promicromonosporaceae",-,-,-,-,-,-,-,-,-,-,-,-,-,-,DUF4129
J2S48_RS10990,3824.608143,5263.539353,1666.211328,-1.450478058,-1.659398518,0.535832674,-3.096859521,0.001955825,0.006804518,"COG1169@1|root,COG1169@2|Bacteria,2GKE8@201174|Actinobacteria,4F44G@85017|Promicromonosporaceae",HQ,chorismate binding enzyme,menF,-,5.4.4.2,ko:K02552,"ko00130,ko01053,ko01100,ko01110,ko01130,map00130,map01053,map01100,map01110,map01130",M00116,R01717,RC00588,"ko00000,ko00001,ko00002,ko01000",-,-,-,Chorismate_bind
J2S48_RS16420,410.3898043,582.6964403,151.9298502,-1.664501055,-1.944403268,0.628884229,-3.091830225,0.001989266,0.006913813,"COG0226@1|root,COG0226@2|Bacteria,2GJXD@201174|Actinobacteria,4F3K9@85017|Promicromonosporaceae",P,Part of the ABC transporter complex PstSACB involved in phosphate import,pstS,-,-,ko:K02040,"ko02010,ko02020,ko05152,map02010,map02020,map05152",M00222,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.7,-,-,PBP_like_2
J2S48_RS09910,466.2589544,693.9766394,124.6824268,-2.031452816,-2.476317052,0.802099663,-3.087293472,0.002019881,0.007005948,"COG4585@1|root,COG4585@2|Bacteria,2GJ4J@201174|Actinobacteria,4F3XE@85017|Promicromonosporaceae",T,Histidine kinase-like ATPases,tcsS3,-,-,-,-,-,-,-,-,-,-,-,"HATPase_c,HATPase_c_2,PspC"
J2S48_RS09410,526.4545768,709.7048445,251.5791752,-1.332788289,-1.500288435,0.486053034,-3.086676411,0.002024078,0.007013379,"COG2267@1|root,COG2267@2|Bacteria,2IK9Q@201174|Actinobacteria,4F3EF@85017|Promicromonosporaceae",I,"Serine aminopeptidase, S33",-,-,-,-,-,-,-,-,-,-,-,-,Abhydrolase_6
J2S48_RS06445,952.7552415,565.8965462,1533.043284,1.285818349,1.429402174,0.463470287,3.084129046,0.00204149,0.007066538,"COG0747@1|root,COG0747@2|Bacteria,2GNKN@201174|Actinobacteria",E,"PFAM extracellular solute-binding protein, family 5",-,-,-,ko:K02035,"ko02024,map02024",M00239,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.5,-,-,SBP_bac_5
J2S48_RS18940,217.212197,107.2102848,382.2150652,1.584744203,1.820164682,0.591748993,3.075906681,0.002098635,0.007248105,"2EMXH@1|root,33FJS@2|Bacteria,2I0SC@201174|Actinobacteria,4F5TX@85017|Promicromonosporaceae",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS01395,2397.537186,3190.922746,1207.458845,-1.259219828,-1.403264664,0.456450113,-3.074300176,0.00210997,0.007274069,"COG0446@1|root,COG0446@2|Bacteria,2GJM6@201174|Actinobacteria",E,pyridine nucleotide-disulphide oxidoreductase,-,-,-,-,-,-,-,-,-,-,-,-,"Fer2_BFD,Pyr_redox_2"
J2S48_RS00905,394.5831312,536.8516821,181.180305,-1.379282473,-1.562901708,0.509255123,-3.068995553,0.002147798,0.00737245,"COG0223@1|root,COG0223@2|Bacteria,2GKH5@201174|Actinobacteria,4F37G@85017|Promicromonosporaceae",J,Attaches a formyl group to the free amino group of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus,fmt,"GO:0003674,GO:0003824,GO:0004479,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006412,GO:0006413,GO:0006464,GO:0006518,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016741,GO:0016742,GO:0019538,GO:0019988,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0036211,GO:0040007,GO:0043043,GO:0043170,GO:0043412,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0046483,GO:0071704,GO:0071951,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576",2.1.2.9,ko:K00604,"ko00670,ko00970,map00670,map00970",-,R03940,"RC00026,RC00165","ko00000,ko00001,ko01000",-,-,-,"Formyl_trans_C,Formyl_trans_N"
J2S48_RS10400,39553.26269,56000.43847,14882.49903,-1.618229443,-1.911890863,0.623012198,-3.068785601,0.002149308,0.00737245,"COG0090@1|root,COG0090@2|Bacteria,2GK7R@201174|Actinobacteria,4F3BU@85017|Promicromonosporaceae",J,"One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity",rplB,"GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02886,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"Ribosomal_L2,Ribosomal_L2_C"
J2S48_RS01405,3371.796298,4434.51317,1777.720989,-1.193600234,-1.319828429,0.430768999,-3.063889073,0.002184799,0.007473056,,,,,,,,,,,,,,,,
J2S48_RS16270,608.1705252,782.447552,346.7549851,-1.071433331,-1.170069193,0.381968083,-3.063264304,0.002189366,0.007473056,"COG0037@1|root,COG0037@2|Bacteria,2GJR4@201174|Actinobacteria,4F3B4@85017|Promicromonosporaceae",D,"Ligates lysine onto the cytidine present at position 34 of the AUA codon-specific tRNA(Ile) that contains the anticodon CAU, in an ATP-dependent manner. Cytidine is converted to lysidine, thus changing the amino acid specificity of the tRNA from methionine to isoleucine",tilS,"GO:0008150,GO:0040007","2.4.2.8,6.3.4.19","ko:K00760,ko:K04075","ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110",-,"R00190,R01132,R01229,R02142,R08237,R08238,R08245,R09597","RC00063,RC00122,RC02633,RC02634","ko00000,ko00001,ko01000,ko03016",-,-,-,"ATP_bind_3,TilS"
J2S48_RS24315,35.53520893,58.52024164,1.05765987,-3.866190714,-5.802825033,1.894168889,-3.0635204,0.002187493,0.007473056,"COG0558@1|root,COG0558@2|Bacteria,2GYKW@201174|Actinobacteria,4F4C0@85017|Promicromonosporaceae",I,CDP-alcohol phosphatidyltransferase,pgsA1,"GO:0003674,GO:0003824,GO:0003881,GO:0003882,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009987,GO:0016740,GO:0016772,GO:0016780,GO:0017169,GO:0019637,GO:0030312,GO:0040007,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044424,GO:0044464,GO:0045017,GO:0046474,GO:0046486,GO:0071704,GO:0071944,GO:0090407,GO:1901576","2.7.8.11,2.7.8.5","ko:K00995,ko:K00999","ko00562,ko00564,ko01100,ko04070,map00562,map00564,map01100,map04070",-,"R01801,R01802","RC00002,RC00017,RC00078,RC02795","ko00000,ko00001,ko01000",-,-,-,CDP-OH_P_transf
J2S48_RS25380,721.6085692,1024.453097,267.3417769,-1.650371596,-1.933765993,0.63141683,-3.062582275,0.002194361,0.007481874,,,,,,,,,,,,,,,,
J2S48_RS22970,248.0048794,340.46212,109.3190185,-1.432879061,-1.636664343,0.535324041,-3.057333908,0.002233154,0.007598956,"COG1294@1|root,COG1294@2|Bacteria,2GN42@201174|Actinobacteria,4DP8R@85009|Propionibacteriales",C,Cytochrome bd terminal oxidase subunit II,-,-,1.10.3.14,ko:K00426,"ko00190,ko01100,ko02020,map00190,map01100,map02020",M00153,R11325,RC00061,"ko00000,ko00001,ko00002,ko01000",3.D.4.3,-,-,Cyt_bd_oxida_II
J2S48_RS13580,512.6210135,690.7105275,245.4867424,-1.323576365,-1.491607806,0.488067617,-3.056149915,0.002241991,0.00761696,"COG1595@1|root,COG1595@2|Bacteria,2HG38@201174|Actinobacteria,4F5P9@85017|Promicromonosporaceae",K,"Sigma-70, region 4",-,-,-,-,-,-,-,-,-,-,-,-,"Sigma70_r2,Sigma70_r4_2"
J2S48_RS04145,584.2478988,349.5857532,936.2411171,1.280106158,1.429763364,0.468981118,3.0486587,0.002298655,0.007798517,"COG0548@1|root,COG0548@2|Bacteria,2GKDS@201174|Actinobacteria,4F47S@85017|Promicromonosporaceae",E,Belongs to the acetylglutamate kinase family. ArgB subfamily,argB,"GO:0003674,GO:0003824,GO:0003991,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016020,GO:0016053,GO:0016301,GO:0016310,GO:0016597,GO:0016740,GO:0016772,GO:0016774,GO:0019752,GO:0030312,GO:0031406,GO:0034618,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0043169,GO:0043177,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044464,GO:0046394,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607",2.7.2.8,ko:K00930,"ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230",M00028,R02649,"RC00002,RC00043","ko00000,ko00001,ko00002,ko01000",-,-,-,AA_kinase
J2S48_RS01440,948.1063732,1226.932532,529.8671354,-1.10006998,-1.207166066,0.396508477,-3.044489929,0.002330752,0.007899561,,,,,,,,,,,,,,,,
J2S48_RS08595,791.5972056,1021.437738,446.8364068,-1.088028465,-1.191519331,0.39208587,-3.038924438,0.002374244,0.008031016,"COG0789@1|root,COG0789@2|Bacteria,2H5GI@201174|Actinobacteria,4F45E@85017|Promicromonosporaceae",K,TipAS antibiotic-recognition domain,-,-,-,-,-,-,-,-,-,-,-,-,"MerR_1,TipAS"
J2S48_RS11300,841.4225839,1149.69699,379.0109755,-1.401160354,-1.601362654,0.52691214,-3.039145489,0.002372502,0.008031016,"COG0235@1|root,COG0235@2|Bacteria,2GNI6@201174|Actinobacteria,4F3J9@85017|Promicromonosporaceae",G,Class II Aldolase and Adducin N-terminal domain,araD,-,5.1.3.4,ko:K03077,"ko00040,ko00053,ko01100,ko01120,map00040,map00053,map01100,map01120",M00550,R05850,RC01479,"ko00000,ko00001,ko00002,ko01000",-,-,-,Aldolase_II
J2S48_RS16470,1952.839236,1349.033691,2858.547555,1.004206853,1.0858419,0.357733616,3.035336491,0.002402675,0.008103091,"COG3616@1|root,COG3616@2|Bacteria,2GJMB@201174|Actinobacteria,4F419@85017|Promicromonosporaceae",E,Alanine racemase,-,-,-,-,-,-,-,-,-,-,-,-,Ala_racemase_N
J2S48_RS01810,81.17482144,17.66339987,176.4419538,2.633286006,3.297387054,1.088341321,3.029736158,0.002447675,0.008246706,"COG4177@1|root,COG4177@2|Bacteria,2GMGD@201174|Actinobacteria",E,Belongs to the binding-protein-dependent transport system permease family,-,-,-,ko:K01998,"ko02010,ko02024,map02010,map02024",M00237,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.4,-,-,BPD_transp_2
J2S48_RS00615,2845.221885,1859.480086,4323.834585,1.112575911,1.21979853,0.402921496,3.027385088,0.002466795,0.00830293,"COG0281@1|root,COG0281@2|Bacteria,2GJAJ@201174|Actinobacteria,4F41A@85017|Promicromonosporaceae",C,"Malic enzyme, NAD binding domain",maeB,-,1.1.1.38,ko:K00027,"ko00620,ko01200,ko02020,map00620,map01200,map02020",-,R00214,RC00105,"ko00000,ko00001,ko01000",-,-,-,"Malic_M,malic"
J2S48_RS11435,39292.8594,51359.03437,21193.59694,-1.134752558,-1.276854909,0.422041517,-3.025424886,0.002482841,0.008340487,"COG1274@1|root,COG1274@2|Bacteria,2GJH3@201174|Actinobacteria,4F3XG@85017|Promicromonosporaceae",H,"Catalyzes the conversion of oxaloacetate (OAA) to phosphoenolpyruvate (PEP), the rate-limiting step in the metabolic pathway that produces glucose from lactate and other precursors derived from the citric acid cycle",pckG,"GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006873,GO:0006875,GO:0006879,GO:0006950,GO:0007154,GO:0008150,GO:0009267,GO:0009605,GO:0009607,GO:0009987,GO:0009991,GO:0010106,GO:0016020,GO:0019725,GO:0030003,GO:0030312,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0042592,GO:0042594,GO:0043207,GO:0044403,GO:0044419,GO:0044424,GO:0044444,GO:0044464,GO:0046916,GO:0048878,GO:0050801,GO:0050896,GO:0051701,GO:0051704,GO:0051707,GO:0051716,GO:0052173,GO:0052200,GO:0052564,GO:0052572,GO:0055065,GO:0055072,GO:0055076,GO:0055080,GO:0055082,GO:0065007,GO:0065008,GO:0071496,GO:0071944,GO:0075136,GO:0098771",4.1.1.32,ko:K01596,"ko00010,ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko03320,ko04068,ko04151,ko04152,ko04910,ko04920,ko04922,ko04931,ko04964,map00010,map00020,map00620,map01100,map01110,map01120,map01130,map03320,map04068,map04151,map04152,map04910,map04920,map04922,map04931,map04964",M00003,"R00431,R00726","RC00002,RC02741","ko00000,ko00001,ko00002,ko01000",-,-,-,"PEPCK_C,PEPCK_N"
J2S48_RS13775,5675.20143,7247.304536,3317.04677,-1.034562329,-1.127760359,0.374132038,-3.014337836,0.002575408,0.008617519,"COG0509@1|root,COG0509@2|Bacteria,2IKN2@201174|Actinobacteria,4F4N4@85017|Promicromonosporaceae",E,The glycine cleavage system catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein,gcvH,-,-,ko:K02437,"ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200",M00532,R01221,"RC00022,RC02834","ko00000,ko00001,ko00002",-,-,-,GCV_H
J2S48_RS14560,241.5638964,111.0606369,437.3187858,1.712575236,2.011766865,0.667377042,3.014438224,0.002574556,0.008617519,"2EGCD@1|root,33A46@2|Bacteria,2I0MJ@201174|Actinobacteria,4F4SW@85017|Promicromonosporaceae",S,Septum formation,-,-,-,-,-,-,-,-,-,-,-,-,Septum_form
J2S48_RS04450,324.4259891,146.8428345,590.8007211,1.707018404,1.997436733,0.662769398,3.013773328,0.002580205,0.008625112,"COG0770@1|root,COG0770@2|Bacteria,2GK0Y@201174|Actinobacteria,4F3TR@85017|Promicromonosporaceae",M,"Involved in cell wall formation. Catalyzes the final step in the synthesis of UDP-N-acetylmuramoyl-pentapeptide, the precursor of murein",murF,-,6.3.2.10,ko:K01929,"ko00300,ko00550,ko01100,ko01502,map00300,map00550,map01100,map01502",-,"R04573,R04617","RC00064,RC00141","ko00000,ko00001,ko01000,ko01011",-,-,-,"Mur_ligase,Mur_ligase_C,Mur_ligase_M"
J2S48_RS06405,769.7232759,453.4104682,1244.192487,1.30756558,1.467494526,0.487812138,3.008319007,0.002626972,0.008772854,,,,,,,,,,,,,,,,
J2S48_RS19930,752.3783622,984.0726697,404.836901,-1.152649546,-1.277438113,0.424836755,-3.006891702,0.002639338,0.008805532,"COG1233@1|root,COG1233@2|Bacteria,2GMUC@201174|Actinobacteria,4F586@85017|Promicromonosporaceae",Q,FAD dependent oxidoreductase,-,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464",-,-,-,-,-,-,-,-,-,-,"Amino_oxidase,DAO,NAD_binding_8"
J2S48_RS11615,20.68037843,34.11474409,0.528829935,-4.049348826,-6.016892713,2.004215404,-3.002118784,0.002681075,0.008927327,"COG1556@1|root,COG1556@2|Bacteria,2GNUJ@201174|Actinobacteria,4F4CN@85017|Promicromonosporaceae",S,LUD domain,lutC,-,-,ko:K00782,-,-,-,-,ko00000,-,-,-,LUD_dom
J2S48_RS04835,628.1264174,419.7744367,940.6543886,1.063985848,1.161244384,0.386928407,3.001186684,0.002689296,0.008945973,"COG0266@1|root,COG0266@2|Bacteria,2GKCW@201174|Actinobacteria,4F4E8@85017|Promicromonosporaceae",L,Formamidopyrimidine-DNA glycosylase H2TH domain,nei,-,4.2.99.18,ko:K05522,"ko03410,map03410",-,-,-,"ko00000,ko00001,ko01000,ko03400",-,-,-,"Fapy_DNA_glyco,H2TH,zf-FPG_IleRS"
J2S48_RS26330,572.0276948,751.6186287,302.6412939,-1.180465948,-1.313251587,0.437622646,-3.000876666,0.002692036,0.008946366,"COG4214@1|root,COG4214@2|Bacteria,2GJAH@201174|Actinobacteria,4F5F0@85017|Promicromonosporaceae",G,Branched-chain amino acid transport system / permease component,-,-,-,ko:K10544,"ko02010,map02010",M00215,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.2.4,-,-,BPD_transp_2
J2S48_RS16825,1375.230558,1818.925172,709.6886382,-1.215033926,-1.357482943,0.452428392,-3.000437121,0.002695924,0.008950573,"COG1070@1|root,COG1070@2|Bacteria,2GJDZ@201174|Actinobacteria,4F41R@85017|Promicromonosporaceae",G,"FGGY family of carbohydrate kinases, N-terminal domain",xylB,-,2.7.1.17,ko:K00854,"ko00040,ko01100,map00040,map01100",M00014,R01639,"RC00002,RC00538","ko00000,ko00001,ko00002,ko01000",-,-,-,"FGGY_C,FGGY_N"
J2S48_RS12195,849.2681866,1160.484826,382.4432282,-1.394965763,-1.597045956,0.532435426,-2.999511072,0.002704133,0.008969102,,,,,,,,,,,,,,,,
J2S48_RS13725,1298.201279,872.2138588,1937.18241,1.051478655,1.147253216,0.382709792,2.997710643,0.002720158,0.009013495,"COG0685@1|root,COG0685@2|Bacteria,2GJTN@201174|Actinobacteria,4F3SS@85017|Promicromonosporaceae",E,Methylenetetrahydrofolate reductase,metF,-,1.5.1.20,ko:K00297,"ko00670,ko00720,ko01100,ko01120,ko01200,ko01523,map00670,map00720,map01100,map01120,map01200,map01523",M00377,"R01224,R07168",RC00081,"ko00000,ko00001,ko00002,ko01000",-,-,-,MTHFR
J2S48_RS14755,34.06765781,3.202455848,80.36546075,3.613853177,5.007316579,1.672606278,2.993721024,0.002755978,0.00912333,"COG3485@1|root,COG3485@2|Bacteria,2GNNC@201174|Actinobacteria",Q,"catechol 1,2-dioxygenase",-,-,"1.13.11.1,1.13.11.37","ko:K03381,ko:K04098","ko00361,ko00362,ko00364,ko00623,ko01100,ko01120,ko01220,map00361,map00362,map00364,map00623,map01100,map01120,map01220",M00568,"R00817,R03891,R04061,R04258,R05299,R08114,R08115,R09134","RC00388,RC00535,RC01016,RC01366","ko00000,ko00001,ko00002,ko01000",-,-,-,"Dioxygenase_C,Dioxygenase_N"
